,crawled_at,address,estado,city,area,rooms,bathrooms,garage,condo,price_rent
13884,2022-06-23 22:08:00,"Rua Visconde de Inhaúma - Saúde, São Paulo - SP",SP,sao-paulo,37.0,1.0,1.0,1.0,542.0,1900.0
13885,2022-06-23 22:08:00,"Rua Professor Pedro da Cunha - Perdizes, São Paulo - SP",SP,sao-paulo,28.0,1.0,1.0,0.0,200.0,1900.0
13889,2022-06-23 22:08:00,"Rua Mateus Grou, 111 - Pinheiros, São Paulo - SP",SP,sao-paulo,43.0,1.0,1.0,1.0,1430.0,2200.0
13890,2022-06-23 22:08:00,"Rua José Feliciano - Vila Mascote, São Paulo - SP",SP,sao-paulo,50.0,1.0,1.0,0.0,150.0,1100.0
13891,2022-06-23 22:08:00,"Rua Gaivota, 1101 - Moema, São Paulo - SP",SP,sao-paulo,42.0,1.0,2.0,1.0,635.0,2250.0
13892,2022-06-23 22:08:00,"Rua Capitão Rabelo, 290 - Bresser, São Paulo - SP",SP,sao-paulo,40.0,1.0,1.0,1.0,360.0,2300.0
13893,2022-06-23 22:08:00,"Rua Alfredo Pujol, 408 - Santana, São Paulo - SP",SP,sao-paulo,69.0,3.0,2.0,1.0,775.0,1800.0
13894,2022-06-23 22:08:00,"Avenida Miguel Estefno, 1973 - Saúde, São Paulo - SP",SP,sao-paulo,50.0,2.0,1.0,1.0,550.0,1200.0
13934,2022-06-23 22:08:00,"Tatuapé, São Paulo - SP",SP,sao-paulo,122.0,3.0,2.0,2.0,820.0,5000.0
13935,2022-06-23 22:08:00,"Rua Antônio Olinto, 189 - Jardim Oriental, São Paulo - SP",SP,sao-paulo,4700.0,1.0,1.0,1.0,455.0,1350.0
13936,2022-06-23 22:08:00,"Rua Pais Leme, 215 - Pinheiros, São Paulo - SP",SP,sao-paulo,70.0,2.0,2.0,1.0,1250.0,6900.0
13937,2022-06-23 22:08:00,"Rua Henri Dunant, 792 - Chácara Santo Antônio, São Paulo - SP",SP,sao-paulo,96.0,3.0,3.0,2.0,1600.0,6900.0
13939,2022-06-23 22:08:00,"Rua Pamplona, 95 - Jardim Paulista, São Paulo - SP",SP,sao-paulo,35.0,1.0,1.0,1.0,610.0,2000.0
13940,2022-06-23 22:08:00,"Rua Francisco Leitão - Pinheiros, São Paulo - SP",SP,sao-paulo,75.0,2.0,2.0,2.0,1098.0,5400.0
13943,2022-06-23 22:08:00,"Rua Jean Peltier, 311 - Cidade Monções, São Paulo - SP",SP,sao-paulo,62.0,1.0,2.0,1.0,905.0,4700.0
13944,2022-06-23 22:08:00,"Rua Pedroso Alvarenga, 900 - Itaim Bibi, São Paulo - SP",SP,sao-paulo,126.0,2.0,4.0,3.0,2700.0,20000.0
13945,2022-06-23 22:08:00,"Rua Getúlio Soares da Rocha - Brooklin, São Paulo - SP",SP,sao-paulo,69.0,2.0,2.0,1.0,550.0,4600.0
13948,2022-06-23 22:08:00,"Avenida dos Imarés - Moema, São Paulo - SP",SP,sao-paulo,62.0,2.0,2.0,1.0,835.0,4900.0
13949,2022-06-23 22:08:00,"Avenida Doutor Altino Arantes, 245 - Vila Clementino, São Paulo - SP",SP,sao-paulo,40.0,1.0,1.0,1.0,734.0,2500.0
13951,2022-06-23 22:08:00,"Avenida Rebouças, 3026 - Pinheiros, São Paulo - SP",SP,sao-paulo,37.0,1.0,1.0,1.0,600.0,2800.0
13952,2022-06-23 22:08:00,"Rua Augusta, 2312 - Jardins, São Paulo - SP",SP,sao-paulo,110.0,2.0,3.0,2.0,2750.0,18500.0
13953,2022-06-23 22:08:00,"Rua Dom Paulo Pedrosa, 720 - Real Parque, São Paulo - SP",SP,sao-paulo,100.0,3.0,2.0,2.0,1404.0,2500.0
13954,2022-06-23 22:08:00,"Itaquera, São Paulo - SP",SP,sao-paulo,56.0,2.0,1.0,1.0,100.0,1000.0
13955,2022-06-23 22:08:00,"Rua Alves Guimarães, 86 - Pinheiros, São Paulo - SP",SP,sao-paulo,76.0,2.0,2.0,1.0,1473.0,2400.0
13956,2022-06-23 22:08:00,"Rua Butiá, 175 - Vila Regente Feijó, São Paulo - SP",SP,sao-paulo,84.0,3.0,2.0,2.0,677.0,3200.0
13957,2022-06-23 22:08:00,"Rua Martim Burchard, 201 - Brás, São Paulo - SP",SP,sao-paulo,40.0,2.0,1.0,0.0,250.0,1870.0
13958,2022-06-23 22:08:00,"Avenida Rouxinol, 534 - Indianópolis, São Paulo - SP",SP,sao-paulo,100.0,2.0,3.0,1.0,690.0,3000.0
13960,2022-06-23 22:08:00,"Rua Aragão - Vila Mazzei, São Paulo - SP",SP,sao-paulo,39.0,1.0,1.0,0.0,130.0,1000.0
13961,2022-06-23 22:08:00,"Lapa, São Paulo - SP",SP,sao-paulo,48.0,2.0,1.0,1.0,386.0,1900.0
13962,2022-06-23 22:08:00,"Rua Canuto Saraiva - Móoca, São Paulo - SP",SP,sao-paulo,204.0,3.0,2.0,3.0,2500.0,2800.0
13963,2022-06-23 22:08:00,"Alameda Jaú, 409 - Jardim Paulista, São Paulo - SP",SP,sao-paulo,52.0,1.0,1.0,1.0,942.0,2900.0
13964,2022-06-23 22:08:00,"Rua do Manifesto, 2470 - Ipiranga, São Paulo - SP",SP,sao-paulo,68.0,2.0,2.0,1.0,780.0,2350.0
13965,2022-06-23 22:08:00,"Rua Correia Dias, 123 - Paraíso, São Paulo - SP",SP,sao-paulo,112.0,2.0,2.0,2.0,1641.0,5000.0
14005,2022-06-23 22:09:00,"Rua Irmão Joaquim, 226 - Centro, Florianópolis - SC",SC,florianopolis,50.0,1.0,2.0,1.0,500.0,3229.0
14006,2022-06-23 22:09:00,"Rua Conselheiro Mafra, 798 - Centro, Florianópolis - SC",SC,florianopolis,69.0,2.0,1.0,1.0,400.0,2200.0
14007,2022-06-23 22:09:00,"Rua Sidney Nocetti, 75 - Agronômica, Florianópolis - SC",SC,florianopolis,98.0,2.0,2.0,2.0,480.0,3500.0
14008,2022-06-23 22:09:00,"Avenida dos Búzios, 3125 - Jurerê Internacional, Florianópolis - SC",SC,florianopolis,123.0,3.0,2.0,2.0,976.0,4200.0
14009,2022-06-23 22:09:00,"Avenida Campeche, 3693 - Campeche, Florianópolis - SC",SC,florianopolis,73.0,2.0,2.0,2.0,700.0,4980.0
14011,2022-06-23 22:09:00,"Rua Abel Álvares Cabral Júnior, 455 - Ingleses do Rio Vermelho, Florianópolis - SC",SC,florianopolis,94.0,3.0,2.0,2.0,750.0,3700.0
14013,2022-06-23 22:09:00,"Rua Maria Eduarda, 33 - Pantanal, Florianópolis - SC",SC,florianopolis,35.0,1.0,1.0,0.0,460.0,2100.0
14014,2022-06-23 22:09:00,"Rua Manoel Isidoro da Silveira, 179 - Lagoa da Conceição, Florianópolis - SC",SC,florianopolis,35.0,1.0,1.0,1.0,150.0,1800.0
14015,2022-06-23 22:09:00,"Rodovia Virgílio Várzea, 4570 - Canasvieiras, Florianópolis - SC",SC,florianopolis,55.0,2.0,1.0,1.0,380.0,2200.0
14017,2022-06-23 22:09:00,"Rua Presidente Nereu Ramos, 160 - Centro, Florianópolis - SC",SC,florianopolis,80.0,2.0,2.0,2.0,990.0,6500.0
14019,2022-06-23 22:09:00,"Servidão Tayla Stefane Damasceno Batista, 339 - Ingleses do Rio Vermelho, Florianópolis - SC",SC,florianopolis,60.0,2.0,1.0,1.0,50.0,1600.0
14021,2022-06-23 22:09:00,"Estreito, Florianópolis - SC",SC,florianopolis,109.0,3.0,2.0,2.0,740.0,3000.0
14022,2022-06-23 22:09:00,"Rua Arcipreste Paiva, 43 - Centro, Florianópolis - SC",SC,florianopolis,43.0,1.0,1.0,0.0,668.0,1500.0
14023,2022-06-23 22:09:00,"Alameda Governador Heriberto Hulse - Centro, Florianópolis - SC",SC,florianopolis,273.0,3.0,3.0,2.0,1400.0,8000.0
14024,2022-06-23 22:09:00,"Rua Luiz Delfino, 146 - Centro, Florianópolis - SC",SC,florianopolis,97.0,2.0,3.0,2.0,1681.0,4700.0
14025,2022-06-23 22:09:00,"Avenida Luiz Boiteux Piazza, 2958 - Cachoeira do Bom Jesus, Florianópolis - SC",SC,florianopolis,70.0,2.0,2.0,1.0,220.0,2200.0
14026,2022-06-23 22:09:00,"Rua Desembargador Pedro Silva, 1952 - Coqueiros, Florianópolis - SC",SC,florianopolis,93.0,2.0,3.0,1.0,900.0,3500.0
14028,2022-06-23 22:09:00,"Rua Manoel Mancellos Moura, 661 - Canasvieiras, Florianópolis - SC",SC,florianopolis,45.0,1.0,1.0,0.0,250.0,1600.0
14029,2022-06-23 22:09:00,"Rua do Ipê da Várzea, LOTE 10 - Cachoeira do Bom Jesus, Florianópolis - SC",SC,florianopolis,55.0,1.0,1.0,1.0,300.0,1750.0
14031,2022-06-23 22:09:00,"Trindade, Florianópolis - SC",SC,florianopolis,92.0,3.0,2.0,2.0,580.0,4500.0
14032,2022-06-23 22:09:00,"Rua Capitão Romualdo de Barros, 997 - Carvoeira, Florianópolis - SC",SC,florianopolis,62.0,2.0,1.0,1.0,496.0,2370.0
14033,2022-06-23 22:09:00,"Avenida das Lagostas, 1008 - Jurerê Internacional, Florianópolis - SC",SC,florianopolis,145.0,3.0,5.0,3.0,950.0,7500.0
14034,2022-06-23 22:09:00,"Avenida dos Búzios, 992 - Jurerê Internacional, Florianópolis - SC",SC,florianopolis,65.0,2.0,2.0,1.0,600.0,3500.0
14035,2022-06-23 22:09:00,"Avenida das Lagostas - Jurerê Internacional, Florianópolis - SC",SC,florianopolis,155.0,4.0,4.0,3.0,1000.0,12500.0
14037,2022-06-23 22:09:00,"Rua Luiz Delfino - Centro, Florianópolis - SC",SC,florianopolis,97.0,2.0,3.0,2.0,1551.0,4700.0
14038,2022-06-23 22:09:00,"Rua João Pio Duarte Silva - Córrego Grande, Florianópolis - SC",SC,florianopolis,75.0,2.0,1.0,1.0,550.0,1500.0
14075,2022-06-23 22:09:00,"Córrego Grande, Florianópolis - SC",SC,florianopolis,100.0,3.0,2.0,2.0,904.0,5300.0
14111,2022-06-23 22:09:00,"Rua das Gaivotas - Ingleses do Rio Vermelho, Florianópolis - SC",SC,florianopolis,78.0,2.0,2.0,1.0,600.0,2990.0
14112,2022-06-23 22:09:00,"Rua Radialista Dakir Polidoro - Campeche, Florianópolis - SC",SC,florianopolis,83.0,2.0,2.0,2.0,700.0,8000.0
14147,2022-06-23 22:09:00,"Jurerê Internacional, Florianópolis - SC",SC,florianopolis,230.0,3.0,5.0,3.0,800.0,11000.0
14148,2022-06-23 22:09:00,"Rua Tenente Silveira - Centro, Florianópolis - SC",SC,florianopolis,68.0,2.0,2.0,1.0,695.0,1950.0
14183,2022-06-23 22:09:00,"Rua Lauro Linhares - Trindade, Florianópolis - SC",SC,florianopolis,72.0,2.0,2.0,1.0,788.0,2600.0
14184,2022-06-23 22:09:00,"Rua Luiz Oscar de Carvalho - Trindade, Florianópolis - SC",SC,florianopolis,60.0,2.0,1.0,0.0,320.0,1600.0
14256,2022-06-23 22:10:00,"Avenida dos Dourados - Jurerê Internacional, Florianópolis - SC",SC,florianopolis,121.0,3.0,4.0,2.0,1300.0,6000.0
14291,2022-06-23 22:10:00,"Rua São João Batista, 109 - Agronômica, Florianópolis - SC",SC,florianopolis,44.0,1.0,1.0,1.0,185.0,2700.0
14292,2022-06-23 22:10:00,"Avenida Luiz Boiteux Piazza - Cachoeira do Bom Jesus, Florianópolis - SC",SC,florianopolis,77.0,3.0,2.0,2.0,752.0,3980.0
14327,2022-06-23 22:10:00,"Centro, Florianópolis - SC",SC,florianopolis,50.0,1.0,1.0,0.0,500.0,2000.0
14328,2022-06-23 22:10:00,"Rua da Capela - Campeche, Florianópolis - SC",SC,florianopolis,84.0,3.0,2.0,2.0,450.0,5200.0
14363,2022-06-23 22:10:00,"Rua Almirante Alvim - Centro, Florianópolis - SC",SC,florianopolis,170.0,4.0,5.0,2.0,2151.0,6200.0
14435,2022-06-23 22:10:00,"Centro, Florianópolis - SC",SC,florianopolis,138.0,4.0,4.0,2.0,800.0,8000.0
14471,2022-06-23 22:10:00,"Avenida Tom Traugott Wildi, 1149 - Praia Brava, Florianópolis - SC",SC,florianopolis,55.0,1.0,1.0,1.0,650.0,1700.0
14508,2022-06-23 22:10:00,"Abraão, Florianópolis - SC",SC,florianopolis,88.0,2.0,3.0,1.0,807.0,2550.0
14509,2022-06-23 22:10:00,"Rua Maria Eduarda, 220 - Pantanal, Florianópolis - SC",SC,florianopolis,18.0,1.0,1.0,0.0,70.0,1250.0
14543,2022-06-23 22:10:00,"Rua São Pio X, 133 - Coqueiros, Florianópolis - SC",SC,florianopolis,139.0,3.0,2.0,1.0,718.0,2000.0
14579,2022-06-23 22:11:00,"Córrego Grande, Florianópolis - SC",SC,florianopolis,90.0,3.0,2.0,2.0,633.0,4500.0
14580,2022-06-23 22:11:00,"Carvoeira, Florianópolis - SC",SC,florianopolis,39.0,1.0,1.0,1.0,500.0,2100.0
14652,2022-06-23 22:11:00,"Rua Newton Ramos - Centro, Florianópolis - SC",SC,florianopolis,134.0,4.0,5.0,2.0,830.0,7990.0
14723,2022-06-23 22:11:00,"Rua Almirante Lamego, 683 - Centro, Florianópolis - SC",SC,florianopolis,148.0,3.0,1.0,1.0,1000.0,2500.0
14724,2022-06-23 22:11:00,"Rua João Meirelles, 1451 - Abraão, Florianópolis - SC",SC,florianopolis,104.0,3.0,2.0,1.0,983.0,3350.0
14759,2022-06-23 22:11:00,"Jurerê, Florianópolis - SC",SC,florianopolis,95.0,2.0,1.0,1.0,430.0,4300.0
14795,2022-06-23 22:11:00,"Alameda Governador Heriberto Hulse, 126 - Centro, Florianópolis - SC",SC,florianopolis,273.0,3.0,2.0,2.0,2093.0,8500.0
14796,2022-06-23 22:11:00,"Canto, Florianópolis - SC",SC,florianopolis,125.0,3.0,3.0,1.0,890.0,2900.0
14797,2022-06-23 22:11:00,"Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",SC,florianopolis,88.0,3.0,2.0,1.0,639.0,3200.0
14867,2022-06-23 22:12:00,"Ribeirão da Ilha, Florianópolis - SC",SC,florianopolis,55.0,2.0,1.0,1.0,500.0,2300.0
14903,2022-06-23 22:12:00,"Rua da Capela, 190 - Campeche, Florianópolis - SC",SC,florianopolis,78.0,2.0,2.0,2.0,450.0,4500.0
14939,2022-06-23 22:12:00,"Agronômica, Florianópolis - SC",SC,florianopolis,65.0,2.0,1.0,1.0,580.0,1950.0
14975,2022-06-23 22:12:00,"Boulevard Paulo Zimmer - Agronômica, Florianópolis - SC",SC,florianopolis,99.0,2.0,3.0,2.0,850.0,6900.0
14976,2022-06-23 22:12:00,"Rua José Cândido da Silva, 126 - Balneário, Florianópolis - SC",SC,florianopolis,98.0,3.0,2.0,1.0,400.0,2200.0
15011,2022-06-23 22:12:00,"Rua Desembargador Arno Hoeschl - Centro, Florianópolis - SC",SC,florianopolis,92.0,2.0,2.0,2.0,890.0,6384.0
15047,2022-06-23 22:13:00,"Jardim Atlântico, Florianópolis - SC",SC,florianopolis,101.0,3.0,3.0,2.0,555.0,5413.0
15048,2022-06-23 22:13:00,"Centro, Florianópolis - SC",SC,florianopolis,84.0,2.0,2.0,1.0,850.0,2800.0
15085,2022-06-23 22:13:00,"Quadra 201, 201 - Sul, Brasília - DF",DF,brasilia,110.0,3.0,3.0,2.0,708.0,3300.0
15087,2022-06-23 22:13:00,"SQSW 301 Bloco C, 307 - Setor Sudoeste, Brasília - DF",DF,brasilia,89.0,3.0,3.0,1.0,680.0,4800.0
15088,2022-06-23 22:13:00,"SQS 203 Bloco G, 304 - Asa Sul, Brasília - DF",DF,brasilia,360.0,4.0,5.0,2.0,2800.0,20000.0
15089,2022-06-23 22:13:00,"SQN 410 Bloco N, 310 - Asa Norte, Brasília - DF",DF,brasilia,45.0,2.0,1.0,0.0,530.0,2400.0
15091,2022-06-23 22:13:00,"SQNW 111 Bloco H, 308 - Setor Noroeste, Brasília - DF",DF,brasilia,129.0,3.0,3.0,2.0,1280.0,6900.0
15092,2022-06-23 22:13:00,"EPTG EQ 3/4, 2 - Quadras Economicas Lucio Costa, Brasília - DF",DF,brasilia,32.0,1.0,1.0,1.0,252.0,1000.0
15093,2022-06-23 22:13:00,"Chácara 64 - Setor Habitacional Vicente Pires, Brasília - DF",DF,brasilia,32.0,1.0,1.0,0.0,80.0,650.0
15094,2022-06-23 22:13:00,"SQS 415 Bloco M - Asa Sul, Brasília - DF",DF,brasilia,55.0,2.0,1.0,0.0,390.0,2100.0
15095,2022-06-23 22:13:00,"SQSW 305, 0 - Setor Sudoeste, Brasília - DF",DF,brasilia,83.0,2.0,3.0,1.0,960.0,5500.0
15096,2022-06-23 22:13:00,"QS 303 Conjunto 2, 0 - Samambaia Sul, Brasília - DF",DF,brasilia,50.0,2.0,1.0,1.0,237.0,900.0
15097,2022-06-23 22:13:00,"SCRN 712/713 Bloco E, 102 - Asa Norte, Brasília - DF",DF,brasilia,35.0,1.0,1.0,0.0,180.0,980.0
15101,2022-06-23 22:13:00,"QI 14 Bloco E, 312 - Guara I, Brasília - DF",DF,brasilia,68.0,2.0,2.0,1.0,500.0,1600.0
15102,2022-06-23 22:13:00,"SQS 402 Bloco K, 203 - Asa Sul, Brasília - DF",DF,brasilia,80.0,2.0,2.0,0.0,663.0,2800.0
15103,2022-06-23 22:13:00,"SHS Quadra - Asa Sul, Brasília - DF",DF,brasilia,42.0,1.0,1.0,0.0,1980.0,2200.0
15104,2022-06-23 22:13:00,"SQS 303 Bloco F, 204 - Asa Sul, Brasília - DF",DF,brasilia,200.0,4.0,2.0,1.0,1510.0,5500.0
15109,2022-06-23 22:13:00,"Rua 18, 18 - Aguas Claras, Brasília - DF",DF,brasilia,62.0,2.0,2.0,1.0,550.0,2900.0
15110,2022-06-23 22:13:00,"Quadra 1 - Setor Sul, Brasília - DF",DF,brasilia,40.0,2.0,2.0,0.0,50.0,780.0
15112,2022-06-23 22:13:00,"CCSW 1 Lote 4 Bloco C, 0 - Setor Sudoeste, Brasília - DF",DF,brasilia,26.0,1.0,1.0,0.0,410.0,2600.0
15113,2022-06-23 22:13:00,"SQNW 311 Bloco E - Setor Noroeste, Brasília - DF",DF,brasilia,39.0,1.0,1.0,1.0,435.0,2000.0
15114,2022-06-23 22:13:00,"QRSW 1 Bloco A-3, 302 - Setor Sudoeste, Brasília - DF",DF,brasilia,60.0,1.0,1.0,0.0,470.0,2200.0
15115,2022-06-23 22:13:00,"Avenida das Castanheiras, 350 - Norte, Brasília - DF",DF,brasilia,31.0,1.0,1.0,0.0,405.0,1200.0
15116,2022-06-23 22:13:00,"QRSW 2, 115 - Setor Sudoeste, Brasília - DF",DF,brasilia,32.0,1.0,1.0,0.0,298.0,1100.0
15118,2022-06-23 22:13:00,"Sobradinho, Brasília - DF",DF,brasilia,60.0,2.0,2.0,0.0,370.0,1100.0
15195,2022-06-23 22:13:00,"CLNW 10/11 Lote F, 0 - Setor Noroeste, Brasília - DF",DF,brasilia,32.0,1.0,1.0,1.0,436.0,1439.0
15197,2022-06-23 22:13:00,"SMAS Trecho 1 C, 0 - Zona Industrial, Brasília - DF",DF,brasilia,99.0,3.0,3.0,2.0,1050.0,4000.0
15199,2022-06-23 22:13:00,"QR 502 Conjunto 2, 911 - Samambaia Sul, Brasília - DF",DF,brasilia,50.0,2.0,1.0,1.0,480.0,1300.0
15200,2022-06-23 22:13:00,"Rua Copaíba, 1 - Aguas Claras, Brasília - DF",DF,brasilia,43.0,1.0,1.0,1.0,479.0,1800.0
15201,2022-06-23 22:13:00,"Setor SAGOCA, 0 - Taguatinga Norte, Brasília - DF",DF,brasilia,50.0,2.0,1.0,1.0,360.0,1250.0
15204,2022-06-23 22:13:00,"Quadra 202, 1204 - Sul, Brasília - DF",DF,brasilia,98.0,3.0,2.0,1.0,769.0,2500.0
15205,2022-06-23 22:13:00,"Avenida Jacarandá, 0 - Sul, Brasília - DF",DF,brasilia,66.0,2.0,2.0,1.0,560.0,1800.0
15206,2022-06-23 22:13:00,"Asa Sul, Brasília - DF",DF,brasilia,90.0,3.0,2.0,0.0,530.0,3000.0
15207,2022-06-23 22:13:00,"CLNW 10/11 Lote F, 0 - Setor Noroeste, Brasília - DF",DF,brasilia,38.0,1.0,1.0,1.0,453.0,1703.0
15209,2022-06-23 22:13:00,"Chácara 64, 0 - Setor Habitacional Vicente Pires Trecho 3, Brasília - DF",DF,brasilia,76.0,3.0,1.0,1.0,140.0,1400.0
15211,2022-06-23 22:13:00,"Rua 12 Chácara 317, 318 - Vicente Pires, Brasília - DF",DF,brasilia,50.0,2.0,1.0,1.0,200.0,1400.0
15212,2022-06-23 22:13:00,"QSE 13, 1 - Taguatinga Sul, Brasília - DF",DF,brasilia,60.0,2.0,1.0,1.0,15.0,1000.0
15213,2022-06-23 22:13:00,"CA 2, 01 - Lago Norte, Brasília - DF",DF,brasilia,30.0,1.0,1.0,1.0,380.0,950.0
15214,2022-06-23 22:13:00,"Asa Norte, Brasília - DF",DF,brasilia,70.0,2.0,2.0,1.0,764.0,3200.0
15215,2022-06-23 22:13:00,"CLNW 10/11 Lote F, 0 - Setor Noroeste, Brasília - DF",DF,brasilia,35.0,1.0,1.0,1.0,466.0,1587.0
15216,2022-06-23 22:13:00,"QE 38 Conjunto F, 601 - Guara II, Brasília - DF",DF,brasilia,53.0,2.0,1.0,1.0,360.0,2000.0
15217,2022-06-23 22:13:00,"SQS 110 Bloco C - Asa Sul, Brasília - DF",DF,brasilia,142.0,3.0,3.0,1.0,1470.0,9400.0
15218,2022-06-23 22:13:00,"Terceira Avenida Área Especial 13, 307 - Núcleo Bandeirante, Brasília - DF",DF,brasilia,55.0,2.0,1.0,0.0,300.0,1000.0
15219,2022-06-23 22:13:00,"SHTN, 1 - Asa Norte, Brasília - DF",DF,brasilia,60.0,1.0,1.0,0.0,1.0,4500.0
15271,2022-06-23 22:13:00,"SQN 213, 410 - Asa Norte, Brasília - DF",DF,brasilia,110.0,3.0,4.0,1.0,930.0,6700.0
15272,2022-06-23 22:13:00,"CLNW 10/11 Lote F, 124 - Setor Noroeste, Brasília - DF",DF,brasilia,46.0,1.0,1.0,0.0,334.0,2702.0
15276,2022-06-23 22:13:00,"Avenida Central Blocos 294/372, 101 - Núcleo Bandeirante, Brasília - DF",DF,brasilia,98.0,3.0,1.0,0.0,20.0,2000.0
15277,2022-06-23 22:13:00,"Quadra 209, 0 - Sul, Brasília - DF",DF,brasilia,70.0,2.0,1.0,1.0,537.0,2190.0
15279,2022-06-23 22:13:00,"Rua 5 Chácara 114, 0 - Setor Habitacional Vicente Pires, Brasília - DF",DF,brasilia,55.0,2.0,1.0,0.0,123.0,800.0
15280,2022-06-23 22:13:00,"QI 23 Lote 9/11, 311 - Guara II, Brasília - DF",DF,brasilia,49.0,1.0,1.0,1.0,290.0,1500.0
15282,2022-06-23 22:13:00,"Taguatinga Norte, Brasília - DF",DF,brasilia,40.0,1.0,1.0,0.0,20.0,520.0
15283,2022-06-23 22:13:00,"Norte, Brasília - DF",DF,brasilia,44.0,1.0,1.0,0.0,592.0,2800.0
15286,2022-06-23 22:13:00,"QN 122 Conjunto 15, 7 - Samambaia, Brasília - DF",DF,brasilia,49.0,2.0,1.0,1.0,408.0,1400.0
15287,2022-06-23 22:14:00,"Samambaia Norte, Brasília - DF",DF,brasilia,36.0,3.0,3.0,2.0,350.0,1500.0
15289,2022-06-23 22:14:00,"QMS 30, 1 - Setor de Mansões de Sobradinho, Brasília - DF",DF,brasilia,45.0,1.0,1.0,0.0,50.0,900.0
15292,2022-06-23 22:14:00,"Rua 37, 2101 - Sul, Brasília - DF",DF,brasilia,33.0,1.0,1.0,1.0,420.0,1650.0
15295,2022-06-23 22:14:00,"Ceilandia Norte, Brasília - DF",DF,brasilia,39.0,1.0,1.0,0.0,20.0,530.0
15298,2022-06-23 22:14:00,"Rua 37, 17 - Aguas Claras, Brasília - DF",DF,brasilia,33.0,1.0,1.0,1.0,450.0,1900.0
15339,2022-06-23 22:14:00,"C 12 - Taguatinga Centro, Brasília - DF",DF,brasilia,40.0,1.0,1.0,0.0,100.0,650.0
15340,2022-06-23 22:14:00,"QND 56 - Taguatinga Norte, Brasília - DF",DF,brasilia,50.0,2.0,1.0,1.0,30.0,850.0
15343,2022-06-23 22:14:00,"Taguatinga Sul, Brasília - DF",DF,brasilia,55.0,2.0,1.0,1.0,443.0,1250.0
15344,2022-06-23 22:14:00,"Terceira Avenida Blocos 990A/1120B, 403 - Núcleo Bandeirante, Brasília - DF",DF,brasilia,55.0,2.0,1.0,0.0,120.0,900.0
15346,2022-06-23 22:14:00,"Quadra 1 Conjunto 6, 23 - Setor Oeste, Brasília - DF",DF,brasilia,60.0,2.0,1.0,0.0,50.0,650.0
15347,2022-06-23 22:14:00,"CLSW 301 Bloco A, 139 - Setor Sudoeste, Brasília - DF",DF,brasilia,40.0,1.0,1.0,0.0,368.0,1300.0
15359,2022-06-23 22:14:00,"C 6, 03 - Taguatinga Centro, Brasília - DF",DF,brasilia,42.0,1.0,1.0,1.0,345.0,1600.0
15366,2022-06-23 22:14:00,"SCRN 708/709 Bloco E, 203 - Asa Norte, Brasília - DF",DF,brasilia,78.0,3.0,1.0,0.0,380.0,7129.0
15410,2022-06-23 22:14:00,"SQS 409 Bloco S - Asa Sul, Brasília - DF",DF,brasilia,57.0,2.0,1.0,0.0,440.0,2500.0
15427,2022-06-23 22:14:00,"SQS 415 Bloco G, 0 - Asa Sul, Brasília - DF",DF,brasilia,90.0,3.0,1.0,0.0,475.0,2800.0
15428,2022-06-23 22:14:00,"QI 31 Lotes 2/4, 900 - Guara II, Brasília - DF",DF,brasilia,86.0,3.0,1.0,2.0,671.0,3600.0
15430,2022-06-23 22:14:00,"SQN 216 Bloco G - Asa Norte, Brasília - DF",DF,brasilia,50.0,1.0,1.0,1.0,383.0,2500.0
15431,2022-06-23 22:14:00,"QN 614 Conjunto B, 1504 - Samambaia Norte, Brasília - DF",DF,brasilia,167.0,2.0,2.0,2.0,680.0,1760.0
15433,2022-06-23 22:14:00,"Taguatinga, Brasília - DF",DF,brasilia,78.0,1.0,1.0,1.0,359.0,1500.0
15434,2022-06-23 22:14:00,"CA 10, 302 - Lago Norte, Brasília - DF",DF,brasilia,88.0,2.0,1.0,8.0,850.0,4300.0
15436,2022-06-23 22:14:00,"QNO 1 Conjunto A - Ceilandia Norte, Brasília - DF",DF,brasilia,40.0,1.0,1.0,0.0,30.0,450.0
15438,2022-06-23 22:14:00,"Guara II, Brasília - DF",DF,brasilia,100.0,2.0,3.0,0.0,50.0,1200.0
15481,2022-06-23 22:14:00,"Asa Sul, Brasília - DF",DF,brasilia,54.0,2.0,1.0,0.0,363.0,2100.0
15483,2022-06-23 22:14:00,"SQN 214 Bloco E, 604 - Asa Norte, Brasília - DF",DF,brasilia,80.0,2.0,1.0,2.0,598.0,4750.0
15485,2022-06-23 22:14:00,"SQS 111 - Asa Sul, Brasília - DF",DF,brasilia,237.0,4.0,4.0,1.0,1700.0,9700.0
15486,2022-06-23 22:14:00,"CCSW 2 - Setor Sudoeste, Brasília - DF",DF,brasilia,180.0,4.0,5.0,3.0,1547.0,7000.0
15487,2022-06-23 22:14:00,"SQS 203 Bloco B, 109 - Asa Sul, Brasília - DF",DF,brasilia,75.0,2.0,1.0,1.0,1077.0,2600.0
15488,2022-06-23 22:14:00,"Avenida Monumental, 3 - Setor Meireles, Brasília - DF",DF,brasilia,56.0,2.0,1.0,1.0,300.0,930.0
15490,2022-06-23 22:14:00,"QRSW 2, 1 - Setor Sudoeste, Brasília - DF",DF,brasilia,60.0,2.0,1.0,0.0,600.0,2990.0
